,Protein_ID,Compound_ID,Label
17338,P21588,SUB-1218,0
21043,Q06401,SUB-5544,0
2770,P77846,SUB-9758,1
19850,P37610,SUB-6650,0
10730,A0A068FNL1,SUB-4911,1
24250,O87876,SUB-4442,0
20865,P00183,SUB-5375,0
7492,A7RDN6,SUB-8154,1
21002,G4WJC8,SUB-890,0
591,Q02068,SUB-3808,1
24417,Q9QY93,SUB-6521,0
10394,O23939,SUB-2492,1
18609,Q9JHE4,SUB-4464,0
16902,Q58820,SUB-6505,0
7870,P00183,SUB-1380,1
22068,Q06282,SUB-8639,0
21075,P32169,SUB-4241,0
19488,C7FF05,SUB-9782,0
8153,Q7SIG4,SUB-9783,1
20446,Q9CRC0,SUB-2086,0
22987,B5A496,SUB-1415,0
14814,Q9I7I4,SUB-8881,0
5982,D5MP61,SUB-2327,1
11237,Q8U438,SUB-519,1
18034,Q96GD0,SUB-8499,0
11403,Q67A25,SUB-9723,1
22440,P60334,SUB-1284,0
8446,Q56841,SUB-4219,1
13923,I3V5V5,SUB-1556,0
1816,Q2KQ79,SUB-6808,1
4851,Q52NW7,SUB-6584,1
23282,Q86UL3,SUB-8695,0
19018,P23457,SUB-1806,0
1327,P10959,SUB-4936,1
4735,Q8KTU8,SUB-6408,1
1053,A0A075EKG1,SUB-3498,1
16427,Q8NBN7,SUB-4628,0
7,R9WYJ0,SUB-848,1
8672,A0ZXZ4,SUB-5182,1
7906,E7EKB8,SUB-770,1
15392,Q72LL6,SUB-9821,0
21974,P15559,SUB-8058,0
16855,P97629,SUB-4851,0
12709,A0A144KZJ7,SUB-9755,1
12465,P04040,SUB-9206,1
2322,O66127,SUB-7821,1
7643,P22637,SUB-8656,1
8846,P46010,SUB-10177,1
15241,P28845,SUB-9291,0
25364,P20720,SUB-8607,0
20788,Q02567,SUB-9853,0
16848,P56653,SUB-707,0
15240,P28845,SUB-4374,0
4563,Q8GRC5,SUB-4713,1
18075,Q9W404,SUB-4687,0
8889,Q9ZBU1,SUB-10144,1
2230,P28845,SUB-4366,1
25918,D5KT95,SUB-5097,0
8257,P21890,SUB-3979,1
17732,Q5W9R9,SUB-4883,0
18864,P13154,SUB-1386,0
21912,P38698,SUB-3299,0
18533,Q9SU79,SUB-1211,0
18480,Q76HN6,SUB-9105,0
6188,P05982,SUB-1394,1
14889,Q8KZP9,SUB-2604,0
21475,O69762,SUB-8200,0
6467,C7FF05,SUB-8239,1
23871,P04963,SUB-5129,0
23617,P72156,SUB-405,0
16010,P19099,SUB-7506,0
11068,P30837,SUB-7765,1
6205,P05982,SUB-5418,1
16144,Q03131,SUB-4862,0
13842,Q76GS2,SUB-3071,0
10239,P33022,SUB-7818,1
20609,Q56232,SUB-839,0
14699,Q27GS3,SUB-10029,0
4136,E3T1X3,SUB-181,1
17233,P11544,SUB-4615,0
1821,Q08KE2,SUB-2789,1
16147,Q2UNF9,SUB-5163,0
16801,L7QI79,SUB-9284,0
20102,Q9UHY7,SUB-6269,0
10555,D0EFL2,SUB-4006,1
24177,P22823,SUB-6996,0
24133,A0A097ZMY7,SUB-6315,0
24330,F4KII1,SUB-1969,0
4173,P53184,SUB-9187,1
18306,P76217,SUB-4864,0
21151,P08311,SUB-4641,0
21873,Q8VPT7,SUB-263,0
20145,G1T465,SUB-5226,0
9711,P51015,SUB-760,1
18486,Q76HN6,SUB-2183,0
24985,P0CS93,SUB-9215,0
20539,Q53389,SUB-1010,0
15445,Q8WZG3,SUB-6527,0
18616,Q9I387,SUB-6410,0
19625,P00634,SUB-2256,0
25466,Q8N9F0,SUB-3043,0
22685,B2ZB02,SUB-2287,0
21315,Q16836,SUB-2477,0
29,P0A111,SUB-7440,1
12751,Q8NCE0,SUB-723,1
12003,P0CS93,SUB-770,1
12503,Q79AF6,SUB-4136,1
10059,O34807,SUB-398,1
18207,P08319,SUB-9173,0
6920,C9JRZ8,SUB-2674,1
3697,P13001,SUB-1668,1
23797,P00331,SUB-10103,0
16081,B9W4V6,SUB-760,0
20068,Q9ZUX1,SUB-5028,0
3344,P07824,SUB-6370,1
23723,A0A068FNL1,SUB-936,0
22352,O24641,SUB-3371,0
25979,Q9QYY9,SUB-8727,0
12883,Q6Q8Q7,SUB-4750,1
3206,Q04631,SUB-8065,1
8771,F5H5G0,SUB-2666,1
7189,A0A075BZ18,SUB-251,1
22895,P37111,SUB-4572,0
3280,Q96YZ3,SUB-8143,1
22773,Q9HU22,SUB-9172,0
2947,Q9LK94,SUB-769,1
11377,Q6KZT2,SUB-1156,1
3167,Q04631,SUB-4185,1
23388,O23939,SUB-2492,0
18796,P05793,SUB-4180,0
22692,Q877E3,SUB-7803,0
2245,P28845,SUB-5958,1
7584,A8DPS4,SUB-4735,1
20990,O34142,SUB-2527,0
10268,Q8K4B7,SUB-9280,1
447,T2HVB4,SUB-7968,1
5772,Q84F14,SUB-15,1
14021,Q9HA79,SUB-5504,0
22377,Q5VYX0,SUB-5841,0
23348,Q6CEP8,SUB-5743,0
14,P0A111,SUB-8535,1
4393,Q5GCA8,SUB-4659,1
23942,P13254,SUB-1772,0
9407,Q51548,SUB-8539,1
22047,Q6J540,SUB-3311,0
5504,Q6N8N2,SUB-6592,1
20178,Q8L6L1,SUB-8696,0
11273,P00800,SUB-5167,1
22610,O88822,SUB-2138,0
8170,Q5AWX6,SUB-9840,1
14116,P26439,SUB-2742,0
25812,P06961,SUB-5522,0
18726,Q7XZQ8,SUB-3586,0
286,P80679,SUB-9357,1
20227,Q00971,SUB-2893,0
4218,A0A0A1E7Z2,SUB-5379,1
18696,Q4J6M3,SUB-7957,0
11051,P30837,SUB-9278,1
22134,P07872,SUB-5918,0
7270,C6D678,SUB-3396,1
15359,Q75HZ9,SUB-239,0
9717,P39714,SUB-5797,1
20403,P08659,SUB-5230,0
2052,Q9Y6X5,SUB-1670,1
12716,Q9R5V5,SUB-2651,1
4345,P21588,SUB-5921,1
10516,P98072,SUB-8365,1
13755,Q96EY8,SUB-5715,0
23044,B2RLK2,SUB-1178,0
12379,M1V771,SUB-3376,1
5004,P32397,SUB-3370,1
20830,P29218,SUB-7140,0
3103,F2R038,SUB-4948,1
165,P31513,SUB-10091,1
23948,Q9AGA6,SUB-31,0
22775,Q7LFX5,SUB-10307,0
11300,Q7T3B8,SUB-3043,1
1339,P10959,SUB-6755,1
23427,Q7LST4,SUB-10128,0
17522,Q6IB77,SUB-2412,0
10810,B5MF68,SUB-7285,1
22686,B2ZB02,SUB-1677,0
12671,Q93YB2,SUB-6494,1
18572,Q2UP30,SUB-1267,0
12024,Q76K51,SUB-8096,1
20357,B2RKK0,SUB-9395,0
21612,P0ABF6,SUB-7996,0
299,P80679,SUB-1129,1
23620,P72156,SUB-1058,0
6541,Q9C4B3,SUB-1972,1
1615,A0A0H3M8A6,SUB-5522,1
5327,Q9M9F5,SUB-6439,1
15270,Q9W197,SUB-6521,0
24520,P00452,SUB-7270,0
22043,Q9Y6K0,SUB-6928,0
19465,C7FF05,SUB-2521,0
3142,Q04552,SUB-2720,1
10129,P39462,SUB-3529,1
6066,P08473,SUB-7925,1
13132,Q9BY49,SUB-2313,0
17811,P52705,SUB-3612,0
21627,Q5FSJ2,SUB-3980,0
22008,Q5QE78,SUB-6358,0
20532,Q53389,SUB-7708,0
846,Q76GS2,SUB-8053,1
19418,P43353,SUB-2711,0
9219,Q13126,SUB-1229,1
25257,H8WR05,SUB-4501,0
16415,P19573,SUB-952,0
8907,Q9ZBU1,SUB-3932,1
10576,Q93ZB2,SUB-452,1
24193,Q9S1E5,SUB-5714,0
811,P04694,SUB-2037,1
25219,Q7X9A9,SUB-3985,0
2243,P28845,SUB-3614,1
1484,P30138,SUB-5522,1
19843,B1NY94,SUB-9353,0
9236,Q13126,SUB-2877,1
14308,A0A0D6HMN1,SUB-6230,0
5855,P0A110,SUB-6344,1
2144,P0A853,SUB-6278,1
25316,Q70JP0,SUB-3474,0
22836,Q5K134,SUB-4231,0
15378,D2WL48,SUB-7060,0
13357,P0A434,SUB-4114,0
3191,Q04631,SUB-7979,1
3954,P21219,SUB-6747,1
330,B1IVD5,SUB-4193,1
25251,H8WR05,SUB-4364,0
3510,Q96KN2,SUB-218,1
25557,Q64654,SUB-4474,0
5611,Q13093,SUB-9722,1
9053,Q6J540,SUB-5396,1
15081,P92979,SUB-713,0
6874,P00507,SUB-10350,1
17582,P22413,SUB-9205,0
21591,P51661,SUB-3937,0
20807,Q5FSN8,SUB-4506,0
3951,P21219,SUB-553,1
17472,E3W861,SUB-4435,0
12411,O95045,SUB-8342,1
15889,Q91XE4,SUB-1794,0
15439,P0A6K3,SUB-8967,0
18899,Q9FG67,SUB-4622,0
11949,Q99895,SUB-4544,1
14930,P11884,SUB-3968,0
20108,Q59771,SUB-7830,0
20424,Q70EX8,SUB-7903,0
7923,A0A0E4A9D6,SUB-401,1
18843,P0A110,SUB-869,0
12902,Q42546,SUB-4686,1
16933,P21219,SUB-3847,0
12844,A0A075W695,SUB-4594,1
14490,P0A6L0,SUB-3656,0
14877,A2ADU9,SUB-4293,0
5581,Q2K340,SUB-6041,1
18684,F6BL85,SUB-1420,0
20744,Q6H8W7,SUB-599,0
3095,B9W4V6,SUB-3883,1
12164,J7JYU5,SUB-6792,1
9426,P0A249,SUB-3833,1
21653,A5JTM5,SUB-6287,0
15494,B7VFD0,SUB-1965,0
17302,P60484,SUB-3368,0
21544,A5LGH2,SUB-8817,0
9815,Q48230,SUB-1093,1
11852,Q93TJ5,SUB-10279,1
24477,Q7S3U4,SUB-1276,0
2601,Q43135,SUB-6099,1
13800,P04694,SUB-6061,0
3633,Q6P1Y8,SUB-7324,1
10013,O06652,SUB-3429,1
12632,Q6QHF9,SUB-6508,1
15441,Q9LAG2,SUB-6095,0
21481,Q5S059,SUB-1232,0
4630,Q60136,SUB-462,1
21087,A7LFP5,SUB-8054,0
20554,P32929,SUB-5245,0
13736,Q15493,SUB-8938,0
15674,O65355,SUB-1848,0
13131,E8MGH8,SUB-3399,0
18272,P26324,SUB-7229,0
24438,A0A0E4AX59,SUB-8141,0
5805,P05793,SUB-6939,1
4861,A9QXE0,SUB-2192,1
22504,A2RIB7,SUB-6845,0
9625,Q7LYI9,SUB-5945,1
1204,P06622,SUB-5446,1
14730,Q9BW91,SUB-644,0
6524,R9W5L0,SUB-1417,1
2673,P09417,SUB-4285,1
22009,Q5QE78,SUB-2898,0
15986,Q9NWM0,SUB-7837,0
7357,Q9QF31,SUB-8211,1
9506,Q00511,SUB-4013,1
6631,P00634,SUB-4461,1
14565,P68175,SUB-528,0
15769,A8F6K5,SUB-1862,0
3247,P24474,SUB-9199,1
25406,Q42629,SUB-5755,0
4390,P33316,SUB-4824,1
12258,H8WR05,SUB-5768,1
22457,A3KEZ1,SUB-2689,0
23971,P79208,SUB-9556,0
810,P04694,SUB-6852,1
11933,Q97U21,SUB-10109,1
23169,P42330,SUB-5832,0
10671,P00371,SUB-7888,1
16253,P29141,SUB-8535,0
12395,O95865,SUB-9959,1
25917,M5AJW4,SUB-2533,0
17752,P13650,SUB-8237,0
10860,P04963,SUB-4046,1
1520,Q99JW2,SUB-4838,1
25532,O95864,SUB-10272,0
17589,P22413,SUB-10184,0
7238,Q9YBL2,SUB-1514,1
2332,Q7V6D4,SUB-8141,1
4034,B2LYJ5,SUB-7090,1
3849,P31797,SUB-1068,1
4226,Q02497,SUB-9664,1
9147,P07872,SUB-7203,1
17243,Q8WNV7,SUB-5762,0
18417,A6P7M9,SUB-66,0
13939,P16444,SUB-6170,0
1315,Q8GB17,SUB-2292,1
10591,A3MVR8,SUB-8203,1
14463,D4GSN2,SUB-5496,0
14620,C7AJA4,SUB-5856,0
7122,P32277,SUB-6197,1
21103,P19515,SUB-9064,0
16249,P29141,SUB-9656,0
4784,P95619,SUB-2847,1
12096,Q9WPH5,SUB-488,1
16439,Q15382,SUB-8228,0
1366,Q8NLB9,SUB-2288,1
7293,A0A3Q1MJ30,SUB-4483,1
11235,P39142,SUB-5526,1
3924,P50123,SUB-2664,1
15203,P05108,SUB-2374,0
15815,G0RVK1,SUB-7907,0
7504,Q84HQ2,SUB-9874,1
18890,P59337,SUB-6718,0
23583,P00378,SUB-9544,0
22259,P00780,SUB-5635,0
23842,P04963,SUB-4679,0
1573,P68175,SUB-9277,1
4888,P81908,SUB-2913,1
14840,Q5BM20,SUB-8292,0
16692,P13001,SUB-6189,0
10313,Q9UBM7,SUB-3031,1
6507,C7FF05,SUB-1205,1
579,P30967,SUB-9654,1
18089,Q05469,SUB-7810,0
25074,P11509,SUB-7488,0
7276,Q8PZ67,SUB-1453,1
23035,Q96DG6,SUB-6570,0
11978,P76082,SUB-5589,1
5107,Q01284,SUB-10050,1
24303,Q01911,SUB-50,0
2994,Q9NWM0,SUB-9814,1
23562,Q74C76,SUB-3043,0
21514,Q27679,SUB-7988,0
5900,P59337,SUB-8223,1
696,Q936X3,SUB-8842,1
6477,C7FF05,SUB-7713,1
14986,Q8LP26,SUB-5430,0
23339,P00350,SUB-3390,0
6332,P06276,SUB-9045,1
12105,O70173,SUB-5522,1
11241,Q8U438,SUB-1682,1
25814,P06961,SUB-6521,0
24005,Q86D28,SUB-8647,0
12549,Q6P7B9,SUB-1979,1
9168,O05091,SUB-8692,1
7063,P17516,SUB-1379,1
22187,C6A190,SUB-3942,0
957,O31521,SUB-7191,1
5914,Q12537,SUB-8434,1
7006,Q9ZVL6,SUB-5761,1
5269,Q9D379,SUB-187,1
11891,P0A6W0,SUB-9433,1
9532,E2GIN1,SUB-8845,1
6071,P08473,SUB-8028,1
10014,O06652,SUB-1032,1
10121,P39462,SUB-3132,1
12072,P11509,SUB-7607,1
11355,A0A2I6U1R0,SUB-3540,1
16737,Q9HAT2,SUB-2348,0
21211,P37334,SUB-5527,0
9637,P08337,SUB-9000,1
4798,Q9SLN8,SUB-5871,1
10918,P04963,SUB-3707,1
2058,O45307,SUB-4835,1
6758,P08515,SUB-6157,1
24274,H9CDG2,SUB-4516,0
11392,Q84H73,SUB-8316,1
24800,Q8LAS8,SUB-2865,0
23665,P00371,SUB-7888,0
9577,Q9DCT1,SUB-5568,1
19630,P00634,SUB-4658,0
11913,Q6XUJ4,SUB-8649,1
501,P16386,SUB-8668,1
11716,P63228,SUB-6283,1
25040,P69328,SUB-9034,0
10296,O08355,SUB-184,1
23977,Q16854,SUB-10087,0
10425,O14556,SUB-864,1
14795,Q6GMR7,SUB-7712,0
84,Q8KLK7,SUB-2051,1
17391,O54735,SUB-9372,0
7152,G1T465,SUB-6786,1
25567,P07062,SUB-8107,0
11510,A4VB85,SUB-7723,1
18555,A2ICH1,SUB-3939,0
14178,Q6UG02,SUB-4352,0
5383,S4UPN4,SUB-6112,1
4464,A0A0H3K9Z0,SUB-3043,1
25442,A0P0F6,SUB-7405,0
23992,P13448,SUB-9645,0
17702,Q31QF3,SUB-6484,0
20973,O34142,SUB-404,0
14251,P54965,SUB-8331,0
14567,P68175,SUB-822,0
14995,O70199,SUB-2532,0
20813,P28903,SUB-5383,0
17859,A9QXE0,SUB-7025,0
23316,A0A024FRL9,SUB-9781,0
13426,A7LCL1,SUB-2151,0
21701,O74237,SUB-2704,0
8038,Q00796,SUB-4991,1
15186,Q5LVM3,SUB-9453,0
8572,P31013,SUB-7597,1
24850,Q93TJ5,SUB-396,0
5831,P0A110,SUB-2024,1
4163,P39849,SUB-1122,1
12971,P12955,SUB-6460,1
10074,Q02318,SUB-8724,1
8669,A0ZXZ4,SUB-5031,1
1613,B5A8W5,SUB-6725,1
14566,P68175,SUB-3506,0
21652,A5JTM5,SUB-7378,0
11062,P30837,SUB-5010,1
10551,P16855,SUB-7422,1
425,O73949,SUB-6643,1
24334,F4KII1,SUB-6101,0
10447,Q02928,SUB-9448,1
8391,P15169,SUB-6136,1
18496,Q6N8N2,SUB-6608,0
10130,P39462,SUB-2728,1
15217,D4YFM2,SUB-7437,0
143,A7LI67,SUB-6601,1
3820,A0LRH8,SUB-1078,1
20729,Q57160,SUB-5111,0
11571,Q01468,SUB-4235,1
8496,P28037,SUB-5522,1
4788,P95619,SUB-7044,1
7661,Q44238,SUB-4812,1
12705,A0A144KZJ7,SUB-9352,1
25818,Q7RWN7,SUB-536,0
10788,K9NCQ5,SUB-4155,1
21065,Q39208,SUB-9078,0
21753,Q9SW90,SUB-1086,0
18693,F6BL85,SUB-13,0
2112,P39633,SUB-760,1
834,P9WIN5,SUB-9275,1
16977,O52933,SUB-7253,0
15464,Q8VPD4,SUB-6231,0
11762,Q9N119,SUB-8206,1
14983,Q1T7C2,SUB-258,0
7732,Q57160,SUB-3361,1
11725,P9WFF5,SUB-7504,1
9480,Q80VQ0,SUB-6958,1
9847,Q6VVP7,SUB-4363,1
5008,A0A142UTH4,SUB-5522,1
2131,A4ISB9,SUB-1926,1
17149,P39849,SUB-2941,0
2150,P25774,SUB-6178,1
16530,Q9BT40,SUB-257,0
394,Q9I492,SUB-5747,1
7701,Q8U1K3,SUB-6417,1
20192,P60584,SUB-7720,0
3494,Q9LCQ7,SUB-9707,1
18568,P27169,SUB-6225,0
3336,P28838,SUB-500,1
12609,P22869,SUB-3947,1
2159,A8QCW4,SUB-5599,1
6732,D0ITF8,SUB-3444,1
23869,P04963,SUB-5241,0
15898,P0A6L4,SUB-1182,0
15814,A5HV13,SUB-957,0
22096,Q84L22,SUB-428,0
10376,Q9F103,SUB-1780,1
19794,Q0PQZ5,SUB-9662,0
16706,Q9F131,SUB-7250,0
19881,P80340,SUB-761,0
2071,P22734,SUB-10129,1
1367,P11546,SUB-134,1
18748,Q9FEW9,SUB-6359,0
25767,Q9D4B1,SUB-4471,0
19896,O48882,SUB-5729,0
16211,Q04631,SUB-8638,0
6364,P18417,SUB-7483,1
25157,J7JYU5,SUB-839,0
19885,O61594,SUB-2238,0
20958,P0AEB2,SUB-2291,0
3141,Q04552,SUB-7700,1
6041,P41744,SUB-6039,1
1247,Q840T2,SUB-7542,1
12723,B0T7D7,SUB-8803,1
8798,F5H5G0,SUB-2105,1
74,Q13822,SUB-4469,1
22244,Q5JI09,SUB-5904,0
7334,O94788,SUB-8713,1
2396,Q72LL6,SUB-3894,1
8305,P24008,SUB-2268,1
986,Q9HA79,SUB-9457,1
4843,P0A924,SUB-7133,1
22343,P04841,SUB-6549,0
14854,P38503,SUB-4568,0
5598,Q13093,SUB-6039,1
22145,P07872,SUB-1475,0
10184,B3TLD6,SUB-6533,1
15455,Q8VPD4,SUB-1565,0
20515,Q53389,SUB-6601,0
13854,O75462,SUB-7624,0
8834,Q9BHM6,SUB-1065,1
18145,Q8VU79,SUB-3864,0
15151,H9LBH7,SUB-8036,0
12635,P32921,SUB-5522,1
20647,Q5SLC4,SUB-3689,0
4212,Q402C7,SUB-1742,1
20427,K9NKH3,SUB-8872,0
530,Q04828,SUB-7366,1
13682,Q7Z975,SUB-9866,0
10782,P22304,SUB-8049,1
22848,Q08IT1,SUB-6883,0
5124,B3Y018,SUB-3740,1
20338,P9WPL5,SUB-4651,0
7814,Q5FSN8,SUB-1820,1
5063,P07024,SUB-6143,1
11243,P75682,SUB-760,1
9522,E2GIN1,SUB-3610,1
5720,S5M6X9,SUB-1392,1
16607,Q8RR58,SUB-3903,0
9492,Q9HXE7,SUB-6015,1
2275,O41094,SUB-7157,1
13820,P09668,SUB-4932,0
12133,B2ZRE3,SUB-1314,1
18163,P58758,SUB-9196,0
1025,Q9HA79,SUB-2681,1
6568,M1SQA1,SUB-3092,1
3778,Q9LFT6,SUB-9956,1
16889,P46925,SUB-7391,0
9984,Q99040,SUB-7706,1
13085,P0A884,SUB-6770,0
19100,Q96V44,SUB-5639,0
22590,A0A0H2YQB3,SUB-105,0
6143,V5YT97,SUB-6281,1
23377,P11151,SUB-389,0
10865,P04963,SUB-3887,1
19866,P00507,SUB-5961,0
21037,A0A345BEL0,SUB-2069,0
14771,P05364,SUB-9794,0
11693,E7FHL9,SUB-5208,1
19786,Q1XH04,SUB-5576,0
9886,E3W9M3,SUB-6951,1
22637,Q9RMI3,SUB-5924,0
5725,S5M6X9,SUB-1929,1
6794,Q0PQZ5,SUB-9865,1
20253,P0A7D4,SUB-6468,0
5741,A9QAE5,SUB-4288,1
5800,P05793,SUB-142,1
14981,P06621,SUB-5696,0
17762,A0A0C1Q6R1,SUB-8867,0
7398,P37528,SUB-10280,1
1551,P14743,SUB-3699,1
3136,P9WKI7,SUB-4183,1
18015,Q8NJP6,SUB-4817,0
16216,Q04631,SUB-4396,0
20644,Q5SLC4,SUB-5495,0
20837,P07941,SUB-7040,0
22888,Q9RM92,SUB-6090,0
3810,L7QI79,SUB-6176,1
5466,B1GV57,SUB-248,1
4022,G3XEX5,SUB-10317,1
10529,Q06278,SUB-5218,1
22307,P16116,SUB-9133,0
128,P51635,SUB-7424,1
1009,Q9HA79,SUB-7966,1
10005,Q147X3,SUB-3043,1
17674,P20960,SUB-8144,0
21726,O32428,SUB-1538,0
10963,Q6SSJ6,SUB-5148,1
16585,Q9SMI2,SUB-5923,0
20079,P51650,SUB-1024,0
7440,Q9ST03,SUB-1772,1
25786,Q86V24,SUB-7043,0
5517,P0AEK2,SUB-9249,1
22297,Q8R3P0,SUB-1696,0
954,Q6QHC5,SUB-4602,1
20404,P08659,SUB-1382,0
2361,P54310,SUB-1549,1
8149,Q7SIG4,SUB-5046,1
21073,A0A0E3D8K7,SUB-1154,0
9162,P80025,SUB-5047,1
8394,P15169,SUB-109,1
14013,Q9HA79,SUB-5703,0
14262,P54965,SUB-1083,0
982,Q9HA79,SUB-8831,1
3696,P13001,SUB-10227,1
22526,E2GIN1,SUB-8514,0
24530,P19907,SUB-6168,0
13104,G1EMI7,SUB-7984,0
22460,A3KEZ1,SUB-80,0
2380,Q92506,SUB-8456,1
2486,Q00740,SUB-9689,1
22854,P21685,SUB-4023,0
19590,Q9RXX6,SUB-6463,0
22342,P04841,SUB-6240,0
3089,B9W4V6,SUB-8603,1
6166,Q70XE6,SUB-6779,1
17571,Q9SID3,SUB-2531,0
6425,P43353,SUB-8926,1
22822,Q0ZUL0,SUB-4264,0
4447,P11974,SUB-5059,1
7499,F1N9C1,SUB-45,1
3919,Q3IL66,SUB-2241,1
14043,C7NVN0,SUB-6373,0
17979,Q2FZL2,SUB-858,0
4092,K4GGT4,SUB-6805,1
8234,A4IP64,SUB-8375,1
3638,P21395,SUB-7382,1
22629,P08337,SUB-6221,0
3347,A0A173DQZ5,SUB-1438,1
25330,P19157,SUB-6332,0
5168,O09046,SUB-8940,1
17657,P15802,SUB-8038,0
10374,P18405,SUB-4029,1
574,Q3LHN4,SUB-9725,1
10112,Q8L3C9,SUB-9700,1
15212,D4YFM2,SUB-802,0
144,Q7S0S2,SUB-8094,1
15954,P63819,SUB-7488,0
6272,P31572,SUB-2292,1
14134,O64743,SUB-1895,0
22527,E2GIN1,SUB-6114,0
10000,C0L3S4,SUB-236,1
2620,Q9BY64,SUB-8604,1
21298,P24008,SUB-2917,0
5994,Q8NK50,SUB-7926,1
10038,Q499V1,SUB-2253,1
25501,O52520,SUB-8258,0
4971,P9WPP0,SUB-6101,1
19154,P46154,SUB-7682,0
4889,P81908,SUB-2370,1
7322,Q1JUP4,SUB-6998,1
23889,P04963,SUB-5142,0
988,Q9HA79,SUB-9973,1
13521,Q04828,SUB-3869,0
4162,P39849,SUB-8283,1
4480,E3W861,SUB-9488,1
13181,Q564G3,SUB-2812,0
12344,Q948T5,SUB-6914,1
8903,Q9ZBU1,SUB-3246,1
20234,Q9YBL2,SUB-2132,0
6222,F1CMX3,SUB-4355,1
6684,P00784,SUB-8559,1
3565,P00327,SUB-4735,1
14130,P26439,SUB-8156,0
6503,C7FF05,SUB-10132,1
3887,I3VIX5,SUB-7494,1
13602,Q02068,SUB-1642,0
3296,P00591,SUB-1189,1
11155,A0A097ZMY7,SUB-5311,1
4403,P07205,SUB-8225,1
3461,P00791,SUB-5930,1
4909,Q936X2,SUB-1835,1
20521,Q53389,SUB-6411,0
13693,P08289,SUB-3200,0
7956,P22643,SUB-2200,1
2737,O74933,SUB-7109,1
21178,Q6PFW1,SUB-6628,0
17109,O73957,SUB-1592,0
6063,Q8QHL7,SUB-9742,1
18435,Q9HTZ1,SUB-6173,0
5783,P11511,SUB-6708,1
4311,P60484,SUB-8732,1
18530,Q70DU8,SUB-3001,0
19080,A0A076JRL8,SUB-6472,0
2482,P37330,SUB-3043,1
1370,P11546,SUB-6172,1
17950,P0CG30,SUB-4000,0
23800,Q57703,SUB-5714,0
25932,Q46961,SUB-6010,0
12546,Q6P7B9,SUB-7086,1
17900,O43915,SUB-5104,0
23228,O59485,SUB-2129,0
15332,B0F411,SUB-4524,0
22246,Q5JI09,SUB-9009,0
3627,Q8VRK8,SUB-4712,1
14857,Q9UVP6,SUB-8908,0
19692,P00784,SUB-9515,0
3731,E4QP00,SUB-9631,1
13443,T2HVB4,SUB-9730,0
1037,Q9HA79,SUB-7178,1
2437,P0A6K3,SUB-8530,1
2999,A1ZA98,SUB-6184,1
1510,Q8GH59,SUB-2561,1
411,B3TMR8,SUB-9853,1
24549,P30863,SUB-9145,0
10807,P21447,SUB-5522,1
12267,H8WR05,SUB-908,1
7774,Q00456,SUB-10202,1
9493,Q9HXE7,SUB-348,1
3259,P29141,SUB-6178,1
21776,F5H5G0,SUB-9397,0
17701,Q31QF3,SUB-6684,0
23955,Q6SSJ6,SUB-6630,0
3069,B9W4V6,SUB-1870,1
6645,P00634,SUB-9590,1
21055,P38032,SUB-2459,0
7987,O34142,SUB-6127,1
21238,P14384,SUB-432,0
10559,D0EFL2,SUB-4872,1
10668,P00371,SUB-9598,1
21274,Q1XH05,SUB-7879,0
12361,P20720,SUB-1814,1
8217,P37334,SUB-8506,1
19776,P61136,SUB-10236,0
9600,P28039,SUB-3493,1
5222,Q5S058,SUB-1201,1
7673,Q8KZT4,SUB-7962,1
505,P72224,SUB-7401,1
17944,P0CG30,SUB-3731,0
7538,Q53389,SUB-8727,1
22994,C0L3S4,SUB-8700,0
7616,P10474,SUB-651,1
6404,P50163,SUB-4768,1
21445,O67848,SUB-5645,0
1120,P26439,SUB-1530,1
5208,P08319,SUB-176,1
4682,P20960,SUB-8702,1
8793,F5H5G0,SUB-4162,1
21091,A0AVT1,SUB-5348,0
7282,B0LDU5,SUB-6434,1
6569,M1SQA1,SUB-3080,1
14984,Q9FLT2,SUB-4236,0
3941,P21219,SUB-8386,1
19121,P31663,SUB-923,0
22015,Q93NH4,SUB-4164,0
12043,P14900,SUB-5522,1
13696,P06802,SUB-4501,0
8540,Q7RXM0,SUB-8790,1
4981,Q63042,SUB-746,1
17357,Q9HFV6,SUB-7439,0
8986,P15559,SUB-6985,1
4878,P43772,SUB-8692,1
25497,Q79AF6,SUB-4136,0
18901,Q9FG67,SUB-8550,0
23573,P9WIE5,SUB-7319,0
2548,Q9HMB6,SUB-1877,1
3348,Q7NM99,SUB-5559,1
22937,O75828,SUB-2565,0
408,Q7NXD4,SUB-7215,1
16304,Q93XC4,SUB-9561,0
19775,A0A1L1YPD7,SUB-4201,0
8356,Q9NUI1,SUB-8253,1
15553,Q8BWF0,SUB-8752,0
2291,A0NIJ1,SUB-9726,1
18720,Q7XZQ8,SUB-1297,0
12241,Q9C168,SUB-1936,1
14257,P54965,SUB-4727,0
24206,P41367,SUB-4125,0
15858,Q6AYS7,SUB-4800,0
13937,P16444,SUB-4682,0
22452,P50162,SUB-7608,0
9279,Q9W6J2,SUB-1499,1
5818,P36269,SUB-3914,1
5281,P07001,SUB-3353,1
20154,P51857,SUB-5147,0
23619,P72156,SUB-7497,0
14330,P10959,SUB-1690,0
5963,P06875,SUB-3277,1
22234,Q13126,SUB-1146,0
12582,P22869,SUB-4359,1
7470,Q56185,SUB-7911,1
5061,P07024,SUB-5992,1
